ID,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_low,Product_importance_medium,Gender_M,Cost_to_Weight_Ratio
10646,4,3,260,3,4,5770,False,False,False,True,False,True,False,True,False,0.045060658578856154
5852,4,5,201,2,2,4657,False,False,False,True,False,True,False,False,False,0.04316083315439124
8022,5,1,258,5,4,1032,False,False,False,True,False,True,True,False,False,0.25
2234,3,4,235,3,52,3447,False,False,False,True,False,True,True,False,True,0.06817522483318827
6946,4,1,219,3,5,5632,True,False,False,False,False,True,True,False,False,0.038884943181818184
9075,3,5,247,3,10,4286,False,False,False,False,False,True,False,True,True,0.057629491367242186
3678,3,1,180,6,5,4802,False,False,False,True,True,False,True,False,True,0.037484381507705125
9461,6,1,279,4,4,1263,False,True,False,False,False,False,True,False,False,0.2209026128266033
3926,6,1,251,4,2,5656,False,False,False,True,False,True,True,False,True,0.044377652050919376
6802,3,1,180,7,10,5536,True,False,False,False,False,True,False,True,True,0.03251445086705202
10910,4,2,229,4,8,5385,False,False,False,True,False,True,True,False,True,0.042525533890436396
8468,4,4,266,3,6,5758,False,False,False,True,True,False,True,False,False,0.04619659604029177
10952,5,2,244,6,1,1199,False,False,False,True,True,False,True,False,True,0.20350291909924936
9568,5,4,201,2,5,5593,True,False,False,False,True,False,True,False,True,0.03593777936706598
535,3,2,245,3,61,2188,False,False,True,False,True,False,True,False,False,0.11197440585009141
4849,3,1,175,3,1,4872,False,False,True,False,False,True,False,True,True,0.035919540229885055
9768,5,5,124,3,10,4331,False,False,False,True,False,True,True,False,True,0.0286308012006465
2539,4,4,209,6,62,3532,False,False,True,False,False,True,True,False,True,0.059173272933182336
6718,4,3,204,3,2,5010,True,False,False,False,False,False,False,True,True,0.0407185628742515
9794,3,4,226,3,7,4411,False,False,False,True,False,True,True,False,False,0.051235547494899114
7701,5,4,199,5,6,5210,False,False,False,False,False,True,False,True,True,0.0381957773512476
10441,4,4,187,3,6,4567,False,False,True,False,False,True,False,False,True,0.04094591635647033
5151,4,1,241,4,5,5080,False,False,False,False,False,True,False,True,True,0.04744094488188976
5580,5,5,139,4,3,4433,False,False,False,True,False,True,False,True,False,0.03135574103316039
4293,3,2,133,3,1,5026,False,False,False,False,False,True,False,True,True,0.026462395543175487
2626,4,4,170,2,34,1512,True,False,False,False,False,True,True,False,True,0.11243386243386243
893,4,1,166,3,3,1453,False,True,False,False,False,True,False,False,False,0.11424638678596008
4412,3,4,257,4,9,4537,False,False,False,True,False,True,True,False,True,0.056645360370288736
6102,4,2,195,3,8,5198,False,False,False,True,False,True,False,True,True,0.037514428626394765
5007,3,4,165,3,10,4910,False,False,False,False,False,True,False,False,True,0.03360488798370672
5533,7,3,270,4,10,1211,False,False,True,False,False,True,False,True,False,0.22295623451692817
6856,6,3,285,7,7,5030,True,False,False,False,False,False,False,True,True,0.05666003976143141
563,3,2,137,2,17,1673,False,True,False,False,False,False,False,True,True,0.08188882247459653
2382,3,5,119,3,7,1021,False,False,False,True,False,True,False,True,True,0.11655239960822723
3213,4,5,243,3,2,4909,False,False,False,False,False,True,True,False,False,0.04950091668364229
1966,3,4,226,3,26,2299,True,False,False,False,False,True,False,True,False,0.09830361026533276
7740,4,4,267,5,9,1716,False,False,False,True,False,True,False,True,False,0.1555944055944056
10650,4,5,261,10,7,5208,False,False,False,True,False,True,True,False,True,0.05011520737327189
9090,7,1,308,4,2,1504,False,False,False,True,False,True,False,True,False,0.2047872340425532
1008,4,5,170,3,9,1138,False,False,False,True,False,True,True,False,False,0.14938488576449913
2594,3,2,140,3,42,1465,False,False,False,True,True,False,True,False,False,0.09556313993174062
4155,5,2,258,2,4,5965,False,False,False,False,False,True,False,True,False,0.0432523051131601
5683,2,2,182,3,6,4112,False,False,True,False,False,True,False,False,True,0.04426070038910506
3012,4,5,157,4,12,1038,False,False,False,True,False,False,False,True,False,0.151252408477842
4767,5,4,199,4,2,4902,False,False,False,False,False,True,False,True,True,0.04059567523459812
9863,4,5,171,2,1,4439,False,True,False,False,False,False,False,True,False,0.038522189682360895
10984,4,3,229,6,1,1235,True,False,False,False,False,True,False,True,True,0.1854251012145749
3798,4,2,182,3,7,4710,False,False,False,True,False,True,False,True,True,0.038641188959660296
3564,2,5,134,10,8,5472,False,False,False,True,False,False,False,False,True,0.02448830409356725
10231,4,3,137,3,5,4854,False,False,True,False,False,True,False,True,True,0.02822414503502266
7566,4,2,236,3,4,4800,False,False,False,True,False,True,True,False,True,0.049166666666666664
6024,5,5,238,5,2,1657,False,False,False,True,False,False,True,False,True,0.1436330718165359
6465,5,4,216,3,2,5404,False,False,False,False,False,True,False,True,False,0.03997039230199852
9757,5,1,135,3,10,5301,False,False,True,False,False,True,True,False,False,0.025466893039049237
1793,3,4,202,4,20,3655,False,True,False,False,False,False,False,False,True,0.05526675786593707
1576,4,4,153,3,13,1402,True,False,False,False,False,True,True,False,True,0.10912981455064194
3274,3,5,195,2,4,4864,True,False,False,False,True,False,True,False,False,0.04009046052631579
10124,4,2,162,6,4,4094,False,False,False,True,True,False,True,False,False,0.03957010258915486
5728,7,5,291,4,6,1135,True,False,False,False,True,False,False,False,True,0.2563876651982379
3610,4,2,195,5,9,5178,True,False,False,False,False,True,False,True,True,0.03765932792584009
1570,5,1,129,5,35,1458,True,False,False,False,False,True,False,True,True,0.08847736625514403
4036,3,3,150,2,6,4170,True,False,False,False,False,True,False,True,True,0.03597122302158273
5501,6,4,304,4,7,1226,False,True,False,False,False,True,True,False,True,0.24796084828711257
2130,4,4,165,5,21,1727,False,False,False,True,False,True,True,False,True,0.09554140127388536
5727,6,4,290,4,10,1366,False,False,False,False,False,True,False,True,True,0.212298682284041
4996,4,4,275,3,10,5674,True,False,False,False,False,True,True,False,True,0.04846669016566796
6363,4,1,143,2,5,4057,False,False,False,False,False,True,False,True,False,0.0352477199901405
21,3,3,161,2,38,1521,False,False,False,False,False,True,False,True,False,0.10585141354372124
8212,3,4,206,3,5,5915,True,False,False,False,True,False,False,True,False,0.03482671174978867
7106,6,2,278,4,8,1967,False,False,False,True,True,False,False,False,False,0.14133197763091002
1584,5,5,214,3,31,2033,False,False,False,True,False,True,True,False,False,0.10526315789473684
7841,3,2,201,3,7,4890,False,True,False,False,False,True,False,True,True,0.041104294478527606
1479,3,4,137,3,17,1212,False,False,False,False,False,True,False,True,False,0.11303630363036303
4326,2,3,157,4,3,1203,False,False,False,True,False,True,True,False,True,0.13050706566916043
6482,4,4,186,7,9,5418,False,False,False,True,False,True,False,True,True,0.03433001107419712
1444,5,3,184,4,2,3798,True,False,False,False,False,True,False,True,False,0.04844655081621906
10163,4,1,162,6,1,5525,False,True,False,False,False,True,True,False,True,0.029321266968325793
4540,2,4,255,7,10,5875,True,False,False,False,False,True,True,False,True,0.04340425531914894
402,3,2,217,2,19,2992,False,False,False,True,True,False,False,False,True,0.07252673796791444
4724,4,3,140,3,1,4453,False,False,False,True,False,True,True,False,True,0.03143947900291938
6156,4,5,159,2,3,5704,False,False,False,True,True,False,True,False,False,0.02787517531556802
1089,5,2,196,3,44,2085,False,False,False,False,True,False,False,True,True,0.09400479616306955
254,2,5,160,3,19,1399,False,False,False,True,True,False,True,False,False,0.11436740528949249
6111,4,2,264,3,10,5137,False,False,False,False,False,True,True,False,True,0.05139186295503212
7456,5,3,257,5,8,1409,True,False,False,False,False,True,True,False,False,0.1823988644428673
6854,4,3,182,3,3,5624,False,False,False,True,False,False,False,False,False,0.032361308677098154
354,4,3,255,2,47,2956,False,False,False,True,False,True,False,False,True,0.08626522327469553
4765,3,4,191,2,8,5667,False,False,True,False,False,True,False,True,True,0.03370389977060173
7210,6,3,265,5,10,1897,True,False,False,False,False,True,False,True,True,0.13969425408539798
1431,6,2,265,3,3,1904,False,False,False,False,False,True,True,False,True,0.13918067226890757
455,4,5,133,3,53,1467,False,True,False,False,False,True,True,False,False,0.09066121336059986
3660,6,3,166,3,2,5559,False,False,False,True,False,True,True,False,False,0.029861485878755173
6421,4,5,181,3,1,5310,False,False,True,False,True,False,False,True,True,0.03408662900188324
10022,4,5,268,2,2,4721,False,False,False,True,False,True,True,False,True,0.05676763397585257
8453,3,1,268,4,10,5226,False,True,False,False,False,True,True,False,True,0.05128205128205128
6373,3,5,156,4,5,4661,False,False,True,False,False,True,True,False,True,0.0334692126153186
6717,3,5,260,3,7,5379,False,False,False,False,False,False,False,True,True,0.04833612195575386
7831,4,5,149,2,2,5724,False,False,True,False,False,True,True,False,True,0.026030747728860937
7685,5,2,265,4,7,4883,False,True,False,False,False,False,True,False,False,0.05426991603522425
8988,5,2,235,2,10,4938,False,False,False,True,False,True,True,False,False,0.04759011745646011
7694,5,1,216,10,2,5672,False,False,False,True,False,True,False,True,False,0.0380818053596615
5235,5,5,271,4,10,4305,False,False,False,False,False,True,False,False,True,0.06295005807200929
1821,4,3,201,2,18,3461,False,False,False,False,False,True,False,True,False,0.05807570066454782
1240,4,5,157,3,28,1557,True,False,False,False,False,False,False,True,True,0.10083493898522801
4987,7,1,278,4,10,1508,False,False,True,False,False,True,True,False,True,0.1843501326259947
6234,3,4,236,3,5,5466,False,False,False,True,False,True,False,True,False,0.043175997072813756
8919,5,3,241,5,2,1834,False,False,False,False,False,False,True,False,False,0.13140676117775354
10285,4,4,148,3,4,5716,False,False,True,False,False,False,True,False,True,0.02589223233030091
2957,5,5,213,2,12,2522,False,True,False,False,False,True,False,False,True,0.084456780333069
8951,5,4,208,2,9,4569,False,True,False,False,False,True,True,False,True,0.045524184723134166
2085,3,2,173,3,40,1723,False,False,False,False,False,True,False,False,True,0.1004062681369704
4152,4,4,177,2,6,5116,False,False,False,True,False,True,True,False,False,0.03459734167318217
9669,6,4,279,4,1,1621,False,False,False,False,False,True,True,False,False,0.17211597779148674
1146,5,1,186,10,64,2529,False,False,False,True,False,True,True,False,True,0.07354685646500593
1058,4,2,198,2,60,3368,False,False,False,True,False,True,True,False,True,0.058788598574821854
5474,4,5,266,3,8,4889,False,False,False,True,True,False,False,True,True,0.05440785436694621
1329,5,1,201,3,65,2488,False,False,False,False,False,True,False,True,False,0.08078778135048231
5393,2,3,257,2,1,5331,False,True,False,False,False,True,True,False,False,0.04820859125867567
512,5,2,172,3,65,1667,False,False,False,True,False,True,False,True,True,0.10317936412717456
10519,3,2,198,2,8,5889,False,False,True,False,False,True,False,True,True,0.033622007131940905
10560,4,5,134,3,3,5000,False,False,False,True,False,False,False,True,True,0.0268
2378,3,2,167,4,49,1973,False,False,False,True,False,True,False,True,True,0.08464267612772428
3976,5,4,227,2,9,5706,True,False,False,False,False,False,True,False,False,0.039782684893094986
8413,4,4,273,2,1,5759,False,False,True,False,False,True,True,False,True,0.04740406320541761
6069,4,1,224,4,5,4887,False,False,False,False,False,True,False,True,False,0.04583589113975854
10375,4,1,258,3,10,4906,False,False,True,False,False,True,True,False,False,0.052588666938442725
7262,4,3,148,5,2,4065,False,False,False,True,False,False,False,True,True,0.036408364083640836
816,4,2,200,4,43,2747,False,False,False,True,True,False,True,False,True,0.0728066982162359
8337,5,2,221,6,2,1781,False,False,False,False,True,False,False,True,True,0.12408759124087591
9761,3,2,268,4,6,4415,False,True,False,False,False,True,True,False,True,0.06070215175537939
3378,4,4,190,3,2,4800,False,False,False,True,False,True,True,False,True,0.03958333333333333
772,4,3,179,3,40,1584,True,False,False,False,False,True,False,True,True,0.11300505050505051
10515,4,1,225,3,9,4242,False,False,False,False,False,True,False,True,True,0.05304101838755304
902,5,3,208,3,35,3884,False,False,False,True,False,True,False,True,True,0.053553038105046344
1313,2,2,139,3,23,1283,False,True,False,False,False,True,False,True,False,0.1083398285268901
8038,4,2,250,5,10,1026,True,False,False,False,False,True,False,True,True,0.24366471734892786
5386,3,2,238,4,7,5254,True,False,False,False,False,True,True,False,False,0.04529881994670727
3437,2,3,160,2,3,4409,False,True,False,False,False,False,False,False,True,0.03628940802903153
1500,5,5,284,6,9,3912,False,False,False,True,True,False,True,False,True,0.07259713701431493
5094,5,3,237,4,8,5432,False,False,False,True,False,True,True,False,False,0.043630338733431515
5363,4,2,240,3,9,5170,False,True,False,False,False,True,False,True,True,0.04642166344294004
2915,4,4,207,2,14,2945,False,True,False,False,False,True,False,True,False,0.0702886247877759
1830,3,2,257,2,46,2848,False,False,False,True,False,True,False,False,False,0.09023876404494383
4733,5,5,250,2,10,5475,False,True,False,False,False,True,False,True,True,0.045662100456621
7693,5,2,146,7,7,5204,False,False,True,False,False,True,True,False,True,0.028055342044581093
1222,4,5,265,3,41,3101,True,False,False,False,True,False,False,True,False,0.0854563044179297
766,4,2,259,4,13,2495,True,False,False,False,False,True,True,False,False,0.10380761523046092
1663,6,1,286,7,7,2338,False,False,True,False,False,True,False,True,False,0.1223267750213858
3491,3,1,256,4,3,4398,False,True,False,False,False,True,False,True,False,0.05820827648931332
8890,6,4,298,4,8,1437,True,False,False,False,True,False,False,True,False,0.20737647877522616
5880,3,3,244,3,6,5109,False,False,False,True,True,False,True,False,True,0.04775885691916226
9700,6,3,310,5,6,1139,True,False,False,False,False,True,True,False,True,0.2721685689201054
5184,2,2,150,3,6,5854,False,False,False,True,True,False,True,False,False,0.02562350529552443
5153,3,1,134,3,10,4200,False,True,False,False,False,True,False,True,True,0.03190476190476191
3484,4,1,273,3,5,5323,True,False,False,False,False,True,True,False,False,0.05128686830734548
9532,2,1,208,2,10,4671,True,False,False,False,False,True,True,False,True,0.04453007921216014
8080,4,3,117,3,4,4666,True,False,False,False,False,False,False,True,False,0.025075010715816547
